duration_seconds,quiz_seconds,quiz_score,wrong_count,answer_change_count,max_answer_changes_per_question,hidden_count,focus_ratio,total_input_events,active_ratio,face_absent_seconds,longest_face_absence_seconds,absence_count,multiple_faces_seconds,multiple_faces_detected_count,label
504,139,74,3,3,0,2,0.862,95,0.165,5,5,0,0,0,0
19,5,23,7,2,2,1,0.982,60,0.326,7,3,2,0,0,1
247,77,30,7,6,7,5,0.606,45,0.1,35,16,0,0,0,1
371,93,97,0,2,2,0,0.833,194,0.138,8,3,1,0,0,0
602,174,99,0,3,0,1,0.885,136,0.13,10,5,1,0,0,0
456,122,82,2,3,2,0,0.861,181,0.189,15,4,0,22,1,1
352,204,73,3,2,0,0,0.971,85,0.126,16,7,1,0,0,0
123,40,60,4,8,6,3,0.607,30,0.072,15,11,2,0,0,1
364,206,95,0,0,0,6,0.281,56,0.144,3,3,2,0,0,1
237,59,40,6,4,5,5,0.554,22,0.048,41,25,2,0,0,1
237,76,50,5,7,4,5,0.524,34,0.043,45,27,0,0,0,1
629,192,96,0,4,3,4,0.429,200,0.089,16,9,1,0,0,1
249,35,40,6,9,3,6,0.507,41,0.021,25,21,2,0,0,1
441,70,100,0,1,1,1,0.968,164,0.158,18,3,0,0,0,0
214,121,83,2,0,0,5,0.539,211,0.125,4,4,0,0,0,1
581,203,78,2,1,1,1,0.88,43,0.259,94,56,4,0,0,1
55,3,30,8,3,0,2,0.854,93,0.265,4,3,2,0,0,1
896,63,76,2,0,0,2,0.802,3,0.019,16,7,1,0,0,1
28,34,82,2,4,3,1,0.845,184,0.3,17,9,0,0,0,1
675,207,92,1,4,0,2,0.903,189,0.289,105,32,3,0,0,1
660,95,84,2,2,0,2,0.874,218,0.317,8,8,0,0,0,0
472,193,71,3,1,1,4,0.299,91,0.283,1,1,2,0,0,1
356,126,77,2,1,1,2,0.875,167,0.218,93,55,4,0,0,1
714,146,81,2,4,2,2,0.837,5,0.05,2,2,2,0,0,1
547,170,93,1,2,0,2,0.865,70,0.325,8,3,2,0,0,0
589,53,96,0,0,0,1,0.975,195,0.329,15,11,1,0,0,0
860,75,76,2,2,2,1,0.969,17,0.023,10,10,1,0,0,1
664,109,98,0,3,1,2,0.912,55,0.223,16,12,1,0,0,0
523,52,80,2,2,2,0,0.831,159,0.231,8,0,1,0,0,0
457,191,87,1,2,1,0,0.881,209,0.099,4,3,2,0,0,0
442,139,97,0,2,2,2,0.925,178,0.315,7,3,1,0,0,0
603,185,74,3,0,0,2,0.834,182,0.242,77,20,2,0,0,1
31,5,90,1,3,1,1,0.818,186,0.095,8,8,1,0,0,1
361,119,96,0,2,2,2,0.838,105,0.317,20,1,1,0,0,0
31,25,82,2,4,1,1,0.977,58,0.193,19,6,1,0,0,1
492,45,100,0,1,1,2,0.818,18,0.065,16,12,1,0,0,1
604,140,96,0,0,0,0,0.962,183,0.31,2,2,1,0,0,0
65,27,28,10,1,1,2,0.782,213,0.195,2,0,2,0,0,1
685,139,85,2,4,1,0,0.853,57,0.285,10,4,0,0,0,0
604,134,99,0,4,1,2,0.943,54,0.173,6,3,0,0,0,0
706,59,83,2,2,2,0,0.956,165,0.334,12,0,0,0,0,0
607,168,82,2,0,0,2,0.97,164,0.315,14,10,2,0,0,0
744,204,86,1,0,0,1,0.956,0,0.049,3,3,0,0,0,1
514,184,76,2,2,0,2,0.999,167,0.108,63,58,1,0,0,1
684,122,97,0,2,0,1,0.823,215,0.312,7,7,1,0,0,0
643,142,99,0,3,1,1,0.896,58,0.191,14,6,2,0,0,0
460,141,88,1,2,0,1,0.864,88,0.348,2,1,2,0,0,0
149,30,50,5,9,6,3,0.738,31,0.111,59,21,1,0,0,1
636,89,100,0,2,1,0,0.899,119,0.328,89,48,3,0,0,1
15,21,85,2,0,0,1,0.976,60,0.141,7,7,1,0,0,1
705,138,83,2,2,1,2,0.805,57,0.306,14,8,1,0,0,0
369,192,99,0,2,1,0,0.95,175,0.213,15,3,2,0,0,0
604,169,92,1,0,0,1,0.876,157,0.232,3,3,0,0,0,0
33,7,72,3,2,2,1,0.904,85,0.134,10,0,1,0,0,1
465,187,83,2,3,0,0,0.806,201,0.342,16,7,0,0,0,0
350,30,70,3,5,4,4,0.68,11,0.056,57,13,2,0,0,1
364,56,84,2,1,0,0,0.871,41,0.329,11,4,2,0,0,0
241,74,74,3,0,0,0,0.995,108,0.187,20,7,2,0,0,0
858,175,91,1,4,2,1,0.931,3,0.005,6,6,2,0,0,1
529,73,70,3,1,1,0,0.901,106,0.107,0,0,1,0,0,0
675,83,98,0,3,1,1,0.804,152,0.153,13,11,0,0,0,0
35,13,6,7,2,2,1,0.812,145,0.227,11,10,1,0,0,1
368,71,84,2,0,0,1,0.805,173,0.302,88,63,1,0,0,1
699,63,70,3,1,1,0,0.809,203,0.164,20,9,2,0,0,0
289,149,90,1,2,1,0,0.925,66,0.333,5,5,2,0,0,0
44,24,20,7,1,1,1,0.93,73,0.333,13,10,2,0,0,1
18,11,89,1,4,3,0,0.822,82,0.329,7,3,0,0,0,1
431,196,98,0,2,0,1,0.922,93,0.317,4,2,2,0,0,0
38,30,80,2,4,1,0,0.795,102,0.13,18,7,1,0,0,1
488,168,83,2,2,2,2,0.929,99,0.264,14,0,0,0,0,0
129,66,20,8,11,4,2,0.714,12,0.065,59,19,1,0,0,1
452,208,95,0,0,0,5,0.427,39,0.257,3,0,1,0,0,1
452,160,83,2,0,0,0,0.865,134,0.135,6,6,0,0,0,0
455,51,85,2,0,0,2,0.98,161,0.209,7,2,1,0,0,0
719,98,73,3,1,0,1,0.878,49,0.276,100,23,4,0,0,1
344,76,70,3,3,2,0,0.868,124,0.31,2,2,1,0,0,0
597,62,93,1,0,0,9,0.565,72,0.285,4,4,2,0,0,1
700,209,89,1,0,0,0,0.981,126,0.287,11,1,0,0,0,0
647,180,98,0,4,3,2,0.924,98,0.174,83,18,1,0,0,1
258,159,97,0,1,1,0,0.917,130,0.175,17,0,2,0,0,0
476,155,72,3,2,2,0,0.992,138,0.219,1,1,1,0,0,0
64,4,2,7,2,2,0,0.881,134,0.271,20,7,1,0,0,1
833,148,70,3,2,1,1,0.983,18,0.027,14,8,1,0,0,1
248,123,97,0,3,0,2,0.848,50,0.196,14,0,0,0,0,0
54,3,13,9,1,1,2,0.789,213,0.342,1,1,1,0,0,1
608,85,73,3,1,1,2,0.887,155,0.101,9,0,0,0,0,0
20,4,26,10,3,0,2,0.855,36,0.115,15,5,2,0,0,1
655,50,81,2,1,0,2,0.908,88,0.226,11,7,1,0,0,0
388,198,82,2,3,1,1,0.816,41,0.207,20,4,2,0,0,0
563,138,88,1,2,2,0,0.788,56,0.3,10,3,2,0,0,0
528,108,84,2,0,0,1,0.818,192,0.234,6,6,1,33,4,1
45,9,9,7,4,2,1,0.911,212,0.198,11,2,2,0,0,1
627,190,79,2,0,0,0,0.968,174,0.313,13,6,0,0,0,0
329,66,77,2,3,2,0,0.927,52,0.338,11,11,1,0,0,0
449,170,78,2,2,1,0,0.945,95,0.317,15,0,2,0,0,0
245,151,81,2,0,0,2,0.92,124,0.202,6,6,0,0,0,0
662,111,90,1,3,1,2,0.996,208,0.278,0,0,2,0,0,0
847,101,72,3,2,2,2,0.812,2,0.057,1,1,0,0,0,1
428,115,81,2,2,2,2,0.784,10,0.016,11,9,0,0,0,1
18,18,88,1,0,0,0,0.923,41,0.1,0,0,0,0,0,1
457,53,87,1,2,1,1,0.963,209,0.117,2,2,0,0,0,0
835,185,86,1,3,1,2,0.911,10,0.071,13,1,0,0,0,1
452,194,98,0,3,1,0,0.821,175,0.192,13,12,0,0,0,0
629,156,79,2,2,2,2,0.974,209,0.106,0,0,0,0,0,0
376,48,95,0,0,0,1,0.946,211,0.34,10,10,1,0,0,0
279,82,80,2,0,0,8,0.282,127,0.191,12,2,1,0,0,1
259,46,40,6,7,7,6,0.5,33,0.097,16,8,0,0,0,1
233,52,71,3,4,3,5,0.496,85,0.274,18,12,0,0,0,1
556,140,74,3,1,1,2,0.892,162,0.15,14,5,1,0,0,0
678,160,86,1,4,0,0,0.956,13,0.013,3,3,0,0,0,1
880,189,85,2,4,2,1,0.792,15,0.018,18,1,2,0,0,1
36,19,6,7,1,1,2,0.831,122,0.108,17,12,1,0,0,1
646,209,79,2,4,3,1,0.842,168,0.132,10,6,1,0,0,0
629,71,86,1,2,0,2,0.932,80,0.139,4,3,2,0,0,0
520,80,75,2,2,2,1,0.937,103,0.276,19,7,0,0,0,0
313,102,70,3,1,1,0,0.869,118,0.314,11,1,2,0,0,0
573,119,97,0,1,1,1,0.897,79,0.091,3,3,2,0,0,0
423,55,98,0,3,1,1,0.976,203,0.136,106,40,4,0,0,1
259,145,96,0,1,1,1,0.88,99,0.29,18,0,0,0,0,0
445,198,93,1,1,1,4,0.535,178,0.137,9,9,2,0,0,1
16,28,83,2,3,2,2,0.826,138,0.267,18,8,0,0,0,1
459,120,77,2,3,2,0,0.937,12,0.006,12,9,0,0,0,1
703,204,91,1,2,0,1,0.889,186,0.212,13,10,1,23,2,1
312,171,87,1,3,0,8,0.594,212,0.082,1,0,2,0,0,1
615,193,93,1,0,0,2,0.875,124,0.151,20,0,0,0,0,0
397,127,81,2,1,1,2,0.807,62,0.166,5,5,1,0,0,0
17,18,83,2,2,2,2,0.872,209,0.293,19,3,1,0,0,1
483,165,87,1,2,2,2,0.92,167,0.223,19,6,1,0,0,0
369,167,97,0,4,3,2,0.986,188,0.345,7,7,1,0,0,0
331,45,50,5,8,9,5,0.51,25,0.109,25,8,0,0,0,1
122,72,20,8,9,3,4,0.542,45,0.111,24,13,0,0,0,1
506,91,82,2,0,0,1,0.84,157,0.284,5,5,2,0,0,0
540,155,99,0,3,0,2,0.951,187,0.154,11,4,0,0,0,0
469,173,92,1,1,1,1,0.863,182,0.13,2,1,1,0,0,0
378,193,84,2,0,0,1,0.928,128,0.105,14,6,1,0,0,0
453,136,95,0,0,0,2,0.965,91,0.281,47,33,3,0,0,1
618,135,76,2,0,0,0,0.913,187,0.123,20,4,0,0,0,0
372,73,78,2,3,3,2,0.981,95,0.347,106,30,4,0,0,1
45,6,86,1,3,3,2,0.949,65,0.19,7,7,1,0,0,1
535,67,83,2,3,1,0,0.873,112,0.1,14,3,0,0,0,0
692,198,91,1,0,0,0,0.8,214,0.17,4,4,1,17,4,1
420,97,96,0,0,0,1,0.849,120,0.099,11,7,1,0,0,0
415,47,93,1,2,2,1,0.909,205,0.241,10,3,1,10,2,1
508,102,93,1,0,0,2,0.964,157,0.277,9,9,1,0,0,0
304,55,50,5,6,5,4,0.677,26,0.087,33,24,2,0,0,1
452,51,92,1,0,0,9,0.652,35,0.307,19,9,0,0,0,1
32,21,88,1,3,3,2,0.928,35,0.084,0,0,0,0,0,1
691,143,89,1,4,3,1,0.804,79,0.204,108,19,3,0,0,1
374,119,83,2,0,0,2,0.969,56,0.312,81,29,4,0,0,1
238,77,70,3,7,8,4,0.548,36,0.117,19,8,0,0,0,1
621,183,96,0,0,0,2,0.969,133,0.295,11,1,1,0,0,0
708,200,85,2,0,0,2,0.817,194,0.231,2,2,2,0,0,0
374,156,84,2,2,2,2,0.913,152,0.222,4,4,2,0,0,0
19,28,6,10,3,0,1,0.883,131,0.315,10,10,2,0,0,1
8,27,21,9,2,2,1,0.884,211,0.229,16,9,0,0,0,1
10,24,16,8,4,3,0,0.944,41,0.208,18,7,1,0,0,1
323,171,70,3,0,0,10,0.369,90,0.281,5,0,0,0,0,1
603,100,95,0,1,1,0,0.896,16,0.062,7,4,0,0,0,1
595,85,83,2,0,0,0,0.99,61,0.332,5,5,1,0,0,0
481,174,94,1,2,2,2,0.991,208,0.131,10,7,0,0,0,0
502,144,95,0,1,1,0,0.921,72,0.157,20,1,0,0,0,0
44,21,22,7,1,1,1,0.791,170,0.112,5,0,1,0,0,1
276,38,40,6,9,7,3,0.686,39,0.05,64,28,1,0,0,1
42,6,79,2,0,0,2,0.83,133,0.348,17,6,2,0,0,1
626,111,84,2,0,0,0,0.935,67,0.234,3,2,1,0,0,0
295,76,82,2,4,1,2,0.792,129,0.339,14,10,0,0,0,0
675,83,79,2,4,3,1,0.926,195,0.085,14,3,0,0,0,0
498,49,100,0,3,1,2,0.832,197,0.091,49,22,2,0,0,1
553,168,75,2,2,2,2,0.941,204,0.219,14,10,2,0,0,0
261,54,95,0,1,1,0,0.81,138,0.135,9,4,0,0,0,0
321,152,91,1,3,0,9,0.477,57,0.173,17,6,1,0,0,1
64,23,31,7,0,0,2,0.816,211,0.082,10,9,1,0,0,1
675,175,79,2,0,0,2,0.821,77,0.135,12,4,1,0,0,0
548,178,89,1,2,1,1,0.784,71,0.327,7,7,2,0,0,0
394,75,88,1,3,2,0,0.886,137,0.103,1,1,0,0,0,0
487,86,73,3,0,0,8,0.334,54,0.261,6,2,2,0,0,1
534,75,96,0,4,3,0,0.9,62,0.344,2,2,0,0,0,0
410,172,98,0,3,3,2,0.874,75,0.144,20,0,0,0,0,0
268,141,84,2,1,1,0,0.901,219,0.171,14,2,2,0,0,0
851,130,71,3,2,1,1,0.868,16,0.073,1,1,1,0,0,1
575,82,88,1,4,1,0,0.897,83,0.228,18,7,1,23,3,1
21,25,73,3,1,0,0,0.833,144,0.177,2,2,1,0,0,1
125,51,30,7,8,3,6,0.613,29,0.033,29,8,1,0,0,1
17,20,92,1,4,3,1,0.905,63,0.269,1,1,0,0,0,1
342,76,50,5,10,6,2,0.519,14,0.056,63,10,1,0,0,1
486,60,75,2,4,1,2,0.782,140,0.329,13,5,0,0,0,0
709,193,79,2,2,1,2,0.922,103,0.093,4,4,0,0,0,0
677,125,94,1,2,2,2,0.962,205,0.189,1,1,2,0,0,0
495,174,98,0,1,1,0,0.838,108,0.326,7,7,0,0,0,0
24,25,77,2,4,3,2,0.937,190,0.107,13,4,1,0,0,1
539,203,88,1,1,1,0,0.786,179,0.262,63,61,4,0,0,1
38,24,98,0,4,0,1,0.917,194,0.302,17,8,1,0,0,1
359,91,80,2,0,0,2,0.918,129,0.276,13,1,2,0,0,0
454,115,95,0,0,0,0,0.804,115,0.248,78,66,4,0,0,1
617,207,82,2,2,1,7,0.495,59,0.207,2,2,2,0,0,1
555,202,81,2,2,2,0,0.782,137,0.103,20,11,1,19,2,1
42,12,79,2,2,0,1,0.909,55,0.12,8,0,2,0,0,1
415,165,93,1,2,1,7,0.342,57,0.272,1,1,0,0,0,1
20,7,98,0,1,0,2,0.911,114,0.287,11,2,2,0,0,1
486,116,83,2,0,0,2,0.931,131,0.189,2,2,2,0,0,0
580,169,83,2,1,1,0,0.948,86,0.099,9,9,2,0,0,0
464,141,93,1,2,1,1,0.802,74,0.294,12,1,2,0,0,0
544,77,86,1,0,0,0,0.888,209,0.288,19,8,0,0,0,0
506,103,99,0,2,2,1,0.788,207,0.28,86,39,1,0,0,1
518,195,99,0,1,1,0,0.867,126,0.087,6,6,1,25,2,1
358,172,86,1,4,3,2,0.87,213,0.276,19,4,0,34,2,1
629,109,87,1,0,0,0,0.997,5,0.056,5,2,1,0,0,0
390,200,83,2,2,2,6,0.394,142,0.176,7,6,2,0,0,1
10,32,92,1,2,2,0,0.875,172,0.204,5,0,1,0,0,1
373,53,86,1,4,0,0,0.95,158,0.34,4,4,1,0,0,0
693,89,85,2,0,0,1,0.84,203,0.293,9,8,2,0,0,0
389,159,71,3,4,1,1,0.946,209,0.199,17,10,2,0,0,0
291,123,84,2,4,3,2,0.799,67,0.325,52,27,4,0,0,1
338,58,98,0,4,0,1,0.886,87,0.346,16,8,1,0,0,0
121,37,70,3,4,5,2,0.551,37,0.115,56,27,2,0,0,1
30,4,5,10,0,0,0,0.992,148,0.114,12,6,0,0,0,1
585,180,79,2,1,1,0,0.979,102,0.199,20,6,1,0,0,0
583,192,97,0,3,0,7,0.464,41,0.166,13,6,0,0,0,1
42,29,70,3,0,0,2,0.786,81,0.112,18,8,2,0,0,1
546,187,94,1,2,2,1,0.785,67,0.126,19,1,0,0,0,0
126,28,40,6,8,9,2,0.739,12,0.023,37,8,0,0,0,1
508,100,78,2,3,1,1,0.885,79,0.14,75,24,4,0,0,1
23,14,70,3,4,2,1,0.894,145,0.184,5,5,2,0,0,1
567,52,75,2,1,0,10,0.32,40,0.261,10,3,2,0,0,1
699,207,99,0,2,1,2,0.875,7,0.052,16,5,2,0,0,1
281,61,97,0,1,1,2,0.857,54,0.084,0,0,1,0,0,0
587,170,82,2,2,0,2,0.825,37,0.319,5,5,0,0,0,0
482,50,82,2,4,1,2,0.867,163,0.171,17,0,0,0,0,0
255,97,70,3,4,3,0,0.937,56,0.201,12,1,0,0,0,0
599,99,88,1,1,0,2,0.995,83,0.341,11,11,2,0,0,0
282,53,70,3,4,3,0,0.865,116,0.188,10,0,1,0,0,0
499,187,71,3,2,1,0,0.86,8,0.001,17,8,0,0,0,1
655,100,88,1,4,2,2,0.853,217,0.1,5,5,1,0,0,0
30,10,6,8,4,0,2,0.886,177,0.26,3,3,1,0,0,1
44,12,96,0,4,0,1,0.88,189,0.127,16,3,1,0,0,1
641,178,78,2,2,1,1,0.998,109,0.299,19,12,0,13,1,1
20,10,84,2,2,2,0,0.823,77,0.263,7,2,2,0,0,1
329,83,70,3,4,1,7,0.262,112,0.239,9,7,1,0,0,1
295,131,73,3,3,3,1,0.986,130,0.323,3,3,2,0,0,0
679,84,96,0,4,3,2,0.929,70,0.154,3,3,0,0,0,0
524,47,78,2,2,1,1,0.808,75,0.178,3,3,0,0,0,0
271,120,74,3,1,0,0,0.971,143,0.256,19,4,1,0,0,0
12,15,76,2,0,0,0,0.85,140,0.135,5,5,2,0,0,1
500,152,75,2,3,1,0,0.888,217,0.088,2,2,2,0,0,0
586,98,85,2,1,0,5,0.301,109,0.176,13,4,0,0,0,1
599,77,98,0,2,1,0,0.815,198,0.313,8,7,0,0,0,0
643,63,84,2,1,1,1,0.883,171,0.093,9,7,2,0,0,0
641,112,75,2,3,0,2,0.78,81,0.173,9,4,2,0,0,0
344,43,60,4,12,4,5,0.746,40,0.094,33,15,2,0,0,1
271,69,30,7,11,8,6,0.645,15,0.023,61,20,2,0,0,1
701,61,78,2,0,0,0,0.836,141,0.132,4,4,2,0,0,0
248,105,72,3,2,1,0,0.84,161,0.114,10,9,0,17,3,1
24,25,75,2,3,0,2,0.853,194,0.204,14,9,2,0,0,1
292,60,84,2,2,2,2,0.79,36,0.172,18,9,1,0,0,0
9,20,71,3,1,0,1,0.991,72,0.315,18,11,0,0,0,1
579,128,72,3,1,1,1,0.788,94,0.127,61,49,2,0,0,1
205,46,94,1,0,0,8,0.642,209,0.17,15,2,2,0,0,1
672,98,92,1,0,0,1,0.828,124,0.185,6,3,1,0,0,0
625,85,96,0,2,0,2,0.996,62,0.322,3,3,2,0,0,0
796,134,92,1,0,0,2,0.996,2,0.007,1,1,1,0,0,1
419,188,95,0,4,2,0,0.901,108,0.28,12,12,1,0,0,0
310,55,30,7,11,3,3,0.73,45,0.101,54,27,2,0,0,1
27,24,70,3,3,2,0,0.835,219,0.183,7,2,0,0,0,1
397,206,96,0,1,1,1,0.785,72,0.231,9,9,1,0,0,0
493,52,88,1,0,0,0,0.921,167,0.161,18,6,1,0,0,0
17,34,77,2,2,0,1,0.83,194,0.106,3,3,0,0,0,1
254,42,70,3,11,9,2,0.577,31,0.094,45,11,2,0,0,1
367,204,88,1,0,0,1,0.848,48,0.298,95,45,4,0,0,1
445,135,88,1,2,2,2,0.911,211,0.235,8,5,0,0,0,0
621,206,93,1,2,1,1,0.815,214,0.27,81,35,1,0,0,1
474,122,87,1,1,0,2,0.899,170,0.177,12,2,2,0,0,0
451,122,80,2,3,1,2,0.966,187,0.147,8,7,1,0,0,0
409,158,83,2,0,0,2,0.927,50,0.258,20,9,0,0,0,0
689,123,91,1,1,0,1,0.873,73,0.122,4,4,1,0,0,0
706,109,83,2,4,2,0,0.783,63,0.159,2,2,1,0,0,0
555,54,75,2,2,2,1,0.798,122,0.239,15,0,2,0,0,0
404,60,92,1,2,0,6,0.294,124,0.183,10,7,0,0,0,1
30,18,77,2,4,2,1,0.858,131,0.308,19,0,2,0,0,1
301,205,72,3,2,0,1,0.868,201,0.127,12,10,1,35,1,1
39,20,12,10,0,0,2,0.994,55,0.191,5,1,1,0,0,1
708,124,88,1,0,0,1,0.842,92,0.223,13,4,1,0,0,0
242,77,74,3,3,0,2,0.868,122,0.158,19,9,2,0,0,0
613,168,85,2,3,3,2,0.861,88,0.292,10,9,1,0,0,0
414,134,83,2,3,3,2,0.797,56,0.282,2,2,2,0,0,0
600,199,88,1,2,2,1,0.996,134,0.291,4,4,0,0,0,0
17,22,98,0,0,0,2,0.79,84,0.177,19,5,0,0,0,1
45,12,99,0,4,3,2,0.854,58,0.157,7,1,0,0,0,1
467,83,87,1,0,0,9,0.344,72,0.211,3,3,0,0,0,1
671,73,70,3,1,1,0,0.886,196,0.17,11,6,0,0,0,0
427,91,89,1,1,0,0,0.903,100,0.158,2,2,2,0,0,0
280,70,60,4,5,3,4,0.521,15,0.062,61,20,2,0,0,1
481,69,93,1,1,1,0,0.949,38,0.344,17,7,0,0,0,0
552,209,77,2,0,0,0,0.862,126,0.33,13,5,1,0,0,0
574,148,87,1,0,0,0,0.98,168,0.328,5,2,1,0,0,0
308,31,50,5,10,3,3,0.709,9,0.022,53,25,2,0,0,1
414,119,96,0,2,0,0,0.79,209,0.326,3,3,0,0,0,0
363,205,71,3,2,0,2,0.815,76,0.198,19,4,0,0,0,0
636,108,91,1,4,3,1,0.919,152,0.323,10,1,1,0,0,0
563,145,87,1,3,3,2,0.807,54,0.197,37,23,4,0,0,1
56,12,29,9,4,0,0,0.964,76,0.104,11,1,0,0,0,1
32,5,87,1,1,1,2,0.802,169,0.254,18,6,2,0,0,1
298,45,92,1,0,0,0,0.951,128,0.257,11,10,2,0,0,0
668,87,80,2,4,0,1,0.987,9,0.075,6,2,1,0,0,1
547,68,86,1,4,1,1,0.911,2,0.028,5,5,0,0,0,1
27,5,8,10,0,0,1,0.915,67,0.302,4,4,2,0,0,1
492,58,95,0,3,1,2,0.917,104,0.307,9,2,0,0,0,0
300,58,74,3,1,1,2,0.928,177,0.211,16,3,0,0,0,0
357,208,76,2,1,1,2,0.823,53,0.142,9,9,2,0,0,0
313,207,84,2,2,0,1,0.979,103,0.31,16,12,0,0,0,0
667,180,100,0,4,1,0,0.807,49,0.292,6,3,1,0,0,0
558,199,86,1,3,3,2,0.963,179,0.248,9,6,2,0,0,0
455,119,79,2,2,2,2,0.812,53,0.207,13,0,2,0,0,0
282,190,79,2,0,0,1,0.886,156,0.113,0,0,2,0,0,0
320,123,73,3,1,1,0,0.968,152,0.325,6,6,2,0,0,0
264,160,76,2,1,1,4,0.35,66,0.149,19,10,0,0,0,1
274,58,76,2,4,2,0,0.863,193,0.182,74,50,1,0,0,1
423,80,83,2,0,0,0,0.839,184,0.336,12,11,2,0,0,0
453,162,89,1,2,1,2,0.82,174,0.276,5,5,1,9,3,1
508,108,74,3,2,1,2,0.91,209,0.292,19,11,2,0,0,0
357,29,60,4,7,6,5,0.45,37,0.092,52,16,0,0,0,1
625,48,93,1,4,1,2,0.824,196,0.315,11,4,2,0,0,0
499,136,74,3,0,0,1,0.823,172,0.299,0,0,0,0,0,0
443,151,89,1,1,0,2,0.806,6,0.032,8,8,2,0,0,1
46,17,12,9,3,0,2,0.948,113,0.295,20,4,0,0,0,1
677,129,75,2,2,2,2,0.835,185,0.104,62,40,3,0,0,1
131,33,50,5,7,5,2,0.646,15,0.07,35,25,2,0,0,1
387,129,73,3,3,3,0,0.883,147,0.186,19,11,2,0,0,0
412,134,91,1,4,2,1,0.818,53,0.141,12,5,1,0,0,0
260,153,88,1,2,1,2,0.946,201,0.343,9,4,2,0,0,0
711,88,72,3,1,1,0,0.847,78,0.266,39,28,3,0,0,1
690,189,79,2,3,2,0,0.853,97,0.088,84,50,1,0,0,1
600,65,96,0,4,3,1,0.81,159,0.31,15,5,1,0,0,0
357,26,60,4,5,4,5,0.692,35,0.032,44,8,0,0,0,1
541,58,75,2,0,0,1,0.794,109,0.336,6,6,0,0,0,0
404,52,84,2,2,2,2,0.888,123,0.343,0,0,2,0,0,0
290,113,85,2,3,3,2,0.869,174,0.188,18,1,0,0,0,0
579,109,75,2,3,2,0,0.994,16,0.022,19,11,0,0,0,1
661,115,99,0,4,1,0,0.978,9,0.064,13,1,1,0,0,1
203,73,60,4,10,8,6,0.711,23,0.118,21,19,2,0,0,1
692,170,87,1,0,0,0,0.815,140,0.085,1,1,2,0,0,0
291,128,77,2,1,1,0,0.793,180,0.206,2,0,2,0,0,0
12,25,91,1,2,2,1,0.782,64,0.129,0,0,2,0,0,1
24,12,84,2,0,0,1,0.811,205,0.134,10,8,2,0,0,1
572,113,78,2,4,1,1,0.983,66,0.196,20,9,0,0,0,1
337,126,89,1,1,1,0,0.975,73,0.113,20,6,0,0,0,0
424,196,96,0,1,1,0,0.791,0,0.042,2,2,2,0,0,1
707,158,93,1,3,0,1,0.794,190,0.156,15,2,0,0,0,0
678,98,82,2,0,0,0,0.898,105,0.202,5,5,1,0,0,0
354,116,77,2,1,1,1,0.786,35,0.099,8,8,2,0,0,0
265,73,84,2,2,2,8,0.399,43,0.142,16,6,1,0,0,1
487,163,72,3,2,2,2,0.882,161,0.233,63,57,4,0,0,1
414,208,95,0,4,0,1,0.89,132,0.319,19,9,1,25,1,1
242,142,74,3,4,0,0,0.935,88,0.255,0,0,0,0,0,0
702,196,70,3,0,0,1,0.839,6,0.066,9,5,2,0,0,1
41,13,2,10,4,1,1,0.946,169,0.207,3,3,0,0,0,1
596,163,93,1,3,0,2,0.87,76,0.332,12,10,0,0,0,0
728,197,84,2,3,3,0,0.972,18,0.069,18,12,0,0,0,1
639,169,91,1,2,1,8,0.636,200,0.148,17,11,0,0,0,1
307,100,74,3,0,0,9,0.414,145,0.087,2,2,0,0,0,1
54,19,12,10,0,0,0,0.839,110,0.246,10,5,0,0,0,1
409,64,93,1,2,2,4,0.479,144,0.302,10,5,1,0,0,1
357,35,50,5,7,7,2,0.674,16,0.04,50,30,2,0,0,1
440,180,73,3,4,2,2,0.831,119,0.319,12,11,2,0,0,0
478,127,84,2,0,0,1,0.892,155,0.286,15,7,1,25,3,1
302,66,72,3,1,1,1,0.946,140,0.331,16,2,1,0,0,0
32,31,72,3,2,1,2,0.862,42,0.119,10,10,0,0,0,1
592,92,84,2,4,2,10,0.603,45,0.297,9,3,2,0,0,1
277,179,95,0,3,2,2,0.996,201,0.09,20,7,0,0,0,0
501,191,93,1,3,3,1,0.991,166,0.221,13,6,1,0,0,0
246,194,92,1,3,2,2,0.922,49,0.114,12,10,1,0,0,0
629,56,70,3,3,3,6,0.447,38,0.188,0,0,0,0,0,1
589,123,91,1,2,2,6,0.388,75,0.315,10,5,2,0,0,1
203,33,20,8,7,5,2,0.531,22,0.025,16,14,2,0,0,1
443,148,72,3,4,2,1,0.817,124,0.188,18,5,1,0,0,0
471,53,79,2,4,1,0,0.817,47,0.277,16,8,1,0,0,0
384,78,76,2,1,1,2,0.897,199,0.243,3,3,0,0,0,0
718,202,73,3,0,0,0,0.854,13,0.037,0,0,0,0,0,0
431,173,90,1,4,3,1,0.993,82,0.157,13,11,1,0,0,0
343,45,100,0,1,1,1,0.938,162,0.256,11,7,0,0,0,0
426,154,78,2,2,2,0,0.982,101,0.081,1,1,2,0,0,0
296,114,93,1,3,0,1,0.988,135,0.283,13,9,1,0,0,0
494,160,93,1,0,0,1,0.83,198,0.266,72,30,1,0,0,1
194,150,73,3,1,1,8,0.586,140,0.212,17,7,2,0,0,1
11,17,0,9,2,2,0,0.8,114,0.12,4,4,1,0,0,1
291,182,91,1,0,0,2,0.954,165,0.261,7,7,0,0,0,0
